game_play_id,defense_1_x_ghost,defense_1_y_ghost,defense_2_x_ghost,defense_2_y_ghost,defense_3_x_ghost,defense_3_y_ghost,defense_4_x_ghost,defense_4_y_ghost
2018090600_75,43.17018985748291,5.868164858222007,42.103432416915894,12.31104226708412,45.26647925376892,16.41622676849365,46.02030873298645,21.979627376794813
2018090600_190,92.4422836303711,45.09522238969802,89.4001579284668,43.107545888423914,89.41493511199951,36.18981788158417,81.62477016448975,32.5164953827858
2018090600_320,24.812521934509277,46.6114174246788,27.557655572891235,41.454056751728054,25.93244969844818,36.3030467569828,28.498456478118896,33.72791822552681
2018090600_492,77.56042957305908,44.152322995662686,79.18308734893799,38.16515519618988,81.68266296386719,32.44337521791458,83.10898303985596,31.877755033969876
2018090600_521,104.31874752044678,35.504684859514235,103.50296258926392,35.03434708714485,110.28968811035156,33.40583177804947,103.96349430084229,34.325326746702196
2018090600_752,53.85180473327637,40.20021239519119,54.1281259059906,35.57589569091797,51.98513388633728,30.95208729505539,53.165316581726074,27.90423194169998
2018090600_949,33.89062285423279,40.9126828789711,33.70197415351868,36.698923701047896,37.66659736633301,30.86328263878822,36.73553109169006,32.43689428567886
2018090600_992,59.53217267990112,8.036344853043556,60.14915943145752,11.705397561192513,58.021788597106934,10.190886297821997,62.73639678955078,15.722525572776794
2018090600_1037,64.30064678192139,37.36537956595421,63.141446113586426,35.2337278842926,64.53140258789062,31.650274312496183,59.62220549583435,29.599739122390744
2018090600_1061,72.67736434936523,36.700213533639904,73.3257794380188,33.395376509428026,70.13166904449463,29.73276343345642,76.29607915878296,28.523961555957793
2018090600_1085,82.52330303192139,5.9329964190721505,78.94835472106934,8.859053134918213,82.75455951690674,10.986129246652126,81.0085129737854,15.251809746026993
2018090600_1202,92.67476320266724,31.70772587060928,95.54668664932251,32.61989802122116,95.50370693206787,28.86614842414856,100.34415006637573,32.70991626381874
2018090600_1344,106.74728393554688,36.439359188079834,106.24539613723755,36.15975779294968,107.83767700195312,32.93445832729339,101.73266887664795,32.90521788597107
2018090600_1423,56.00693464279175,52.10458569526672,51.20830535888672,44.84584946036338,52.2612726688385,38.372491019964215,50.770976543426514,35.262021601200104
2018090600_1473,70.15291213989258,42.82434185743332,71.33803367614746,41.27997382879257,73.44155788421631,35.64668399095535,71.60277843475342,34.159297335147855
2018090600_1680,25.640063881874084,13.812418523430823,27.51163423061371,13.790253099799155,23.60369861125946,15.001108860969543,26.78897202014923,17.950279313325883
2018090600_1715,42.824352979660034,4.787851433455944,43.87430548667908,8.486548052728176,41.3458514213562,10.155033876001834,46.141040325164795,14.89074239730835
2018090600_1750,49.5648729801178,3.5318856835365295,50.903120040893555,9.241733121871947,53.47939968109131,12.438011354207992,51.9818902015686,20.684870547056196
2018090600_1869,33.89760732650757,5.7485233545303345,35.19548535346985,12.23460538983345,35.902183055877686,16.65279032588005,35.60114622116089,22.991731372475623
2018090600_1916,43.78295660018921,14.799812376499176,42.66560912132263,18.804383581876753,46.34286403656006,20.58305160701275,47.390066385269165,24.802216327190397
2018090600_2116,32.62321472167969,41.60712112188339,34.99679088592529,35.61139467954636,33.00471782684326,31.47758923768997,35.44926166534424,29.92919921875
2018090600_2260,44.310386180877686,36.449963772296904,42.455642223358154,37.02941947579384,48.540576696395874,32.71835100650787,44.703941345214844,32.915816116333005
2018090600_2382,57.76941418647766,10.427780255675316,57.3526132106781,11.886205245554446,61.69010639190674,11.553547571599482,58.41630578041077,17.500053080916405
2018090600_2450,43.35271596908569,48.19935383796692,43.24593544006348,41.7047957599163,43.558809757232666,35.31032043099403,47.76203155517578,33.66798548698425
